0.10288065843621386, 0.32167832167832167
4.629629629629629, 0.35664335664335667
8.607681755829905, 0.38741258741258733
11.694101508916322, 0.40979020979020975
14.643347050754457, 0.4342657342657342
22.94238683127572, 0.49230769230769234
27.05761316872428, 0.5209790209790209
33.16186556927297, 0.5566433566433566
36.659807956104245, 0.5776223776223776
40.08916323731138, 0.5958041958041959
44.06721536351166, 0.6167832167832168
48.18244170096021, 0.6363636363636364
51.95473251028806, 0.6531468531468532
18.8957475994513, 0.4643356643356643
